HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0054496,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,DSHWDOGQDLMJNI-DMCQEOTGSA-N
HMDB0054497,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,NFXBUAHCKPMYSD-AQLBYAKASA-N
HMDB0054500,"TG(22:2(13Z,16Z)/18:2(9Z,12Z)/O-18:0)",C61H112O5,924.8509767,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC,TYXIHILEHYUILL-IFRPMBHZSA-N
HMDB0054506,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,ONWVKDMOWWRYKJ-RAGWYHJSSA-N
HMDB0054507,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,ZOOGEVWOZRKOCC-UAMGTFMYSA-N
HMDB0054509,"TG(22:2(13Z,16Z)/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,ZXNJPPFMHXBJOZ-UPVFHQHSSA-N
HMDB0054576,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,ZGVRHASAEPOUMI-MTRKIVENSA-N
HMDB0054577,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,YTMLSQRVRJOZHY-LRXRLTCQSA-N
HMDB0054579,"TG(22:2(13Z,16Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC,IBRVYWQBLHWNLY-MKXNVOSWSA-N
HMDB0054586,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,LEZCTIQNRDNRPA-SPEZVWQKSA-N
HMDB0054587,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,BFTXLDFELASQJI-NCNBCIPSSA-N
HMDB0054583,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,KDZYWQNMBRTHNK-JNXHQSFSSA-N
HMDB0054588,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,NNGSXHAOHVGQLQ-FRFWZLNASA-N
HMDB0054589,"TG(22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC,VRDKJPIBXLZYBB-PXKZZXAOSA-N
HMDB0054384,"TG(22:2(13Z,16Z)/20:0/18:3(9Z,12Z,15Z))",C63H112O6,964.8458913,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC,VHWHMIVHTCKTPQ-QUDRZTQTSA-N
HMDB0054385,"TG(22:2(13Z,16Z)/20:0/18:4(6Z,9Z,12Z,15Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCCCC,PNWARPKMZYMSHQ-STHNRUHZSA-N
HMDB0054390,"TG(22:2(13Z,16Z)/20:0/O-18:0)",C63H120O5,956.9135769,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,NOYWGHLJUCUPFJ-MBBOPVOTSA-N
HMDB0054454,"TG(22:2(13Z,16Z)/20:1(11Z)/18:3(9Z,12Z,15Z))",C63H110O6,962.8302412,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,IMKJVBUOLHLZAH-USEOZZBRSA-N
HMDB0054460,"TG(22:2(13Z,16Z)/20:1(11Z)/O-18:0)",C63H118O5,954.8979269,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,KQSNLSIDQBGKLE-LKSFEHELSA-N
HMDB0054515,"TG(22:2(13Z,16Z)/20:2n6/18:4(6Z,9Z,12Z,15Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,ZLBFDCQURCAMRP-IKXOKERUSA-N
HMDB0054520,"TG(22:2(13Z,16Z)/20:2n6/O-18:0)",C63H116O5,952.8822768,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC,OWSJQXBTEYLBML-XUAJFUSCSA-N
HMDB0054464,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,KUWKDKKFKVFAGR-NLVJTZQVSA-N
HMDB0054465,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,YHQURYLTBPXJMG-ONBAMPIVSA-N
HMDB0054470,"TG(22:2(13Z,16Z)/20:3(5Z,8Z,11Z)/O-18:0)",C63H114O5,950.8666267,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC,YKIKYETUKYLZGC-SHGGJAQKSA-N
HMDB0054524,"TG(22:2(13Z,16Z)/20:3n6/18:3(9Z,12Z,15Z))",C63H106O6,958.7989411,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,GHVVXAAHMOLTMW-SKQDDZPPSA-N
HMDB0054525,"TG(22:2(13Z,16Z)/20:3n6/18:4(6Z,9Z,12Z,15Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,OEKRRUNWWAUSPT-IEYYAICSSA-N
HMDB0054530,"TG(22:2(13Z,16Z)/20:3n6/O-18:0)",C63H114O5,950.8666267,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC,XPHRYTCVIDCWOL-WWLFGQKNSA-N
HMDB0054534,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,VJKRHAUTZWFBOQ-PEPQZSJCSA-N
HMDB0054535,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,PHYGFPBNUHVOST-ONOONBEGSA-N
HMDB0054537,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,HIASQOMGPHBNCJ-VWMICRKOSA-N
HMDB0054540,"TG(22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z)/O-18:0)",C63H112O5,948.8509767,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,REAXNFSVDUNGRG-RWRZBTBCSA-N
HMDB0054594,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,ZENQZFFVOIAMBA-RFCARXCLSA-N
HMDB0054595,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,HHPKNJJAIMXMJO-QIOXGAFXSA-N
HMDB0054597,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,LSBRSPXRXGIWSM-IMTNCTEXSA-N
HMDB0054600,"TG(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z)/O-18:0)",C63H112O5,948.8509767,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC,KUKXRUGYPUGLNB-IVFZQLKYSA-N
HMDB0054604,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,CHDGNFBVLBELFJ-RQLZCGBVSA-N
HMDB0054605,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,OXMRRWYQHLBNAT-UDDFTJNCSA-N
HMDB0054606,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,QKFVWYDUZMSNAI-FAXRIKKGSA-N
HMDB0054607,"TG(22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,PYADCGOWWCWTFV-IEDLMCFFSA-N
HMDB0054565,"TG(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC,TVJQOPIRMZCJFH-FXSHTEQASA-N
HMDB0054615,"TG(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,BDXWRENUBFQIOU-FPXDPFOGSA-N
HMDB0054624,"TG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,ICUVDUDMLHWGHD-WBSNOEKSSA-N
HMDB0054625,"TG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))",C65H102O6,978.767641,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,PWILPMVZTCKVTA-QNJSMHJESA-N
HMDB0054636,"TG(22:2(13Z,16Z)/O-18:0/20:4(8Z,11Z,14Z,17Z))",C63H112O5,948.8509767,[H][C@](COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OCCCCCCCCCCCCCCCCCC,JWOUNOKQOBGPPN-ISQSGKIASA-N
HMDB0054645,"TG(22:4(7Z,10Z,13Z,16Z)/14:0/20:5(5Z,8Z,11Z,14Z,17Z))",C59H96O6,900.7206908,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCC,IITVMCHTPSACLP-KGWNEQIQSA-N
HMDB0054648,"TG(22:4(7Z,10Z,13Z,16Z)/14:0/O-18:0)",C57H104O5,868.7883764,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCC,BMHFNXTYTINNLE-KJBXMZTMSA-N
HMDB0054707,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C59H96O6,900.7206908,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC,LWKWJKUKDKCQJT-ULJAMMSGSA-N
HMDB0054710,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C61H96O6,924.7206908,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCC,WHJRBJJZLJBRBL-DZOYTJGJSA-N
HMDB0054711,"TG(22:4(7Z,10Z,13Z,16Z)/14:1(9Z)/O-18:0)",C57H102O5,866.7727264,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCC,NKGXOVYKIFCXET-NIQJBCCESA-N
HMDB0054657,"TG(22:4(7Z,10Z,13Z,16Z)/15:0/O-18:0)",C58H106O5,882.8040265,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCC,HDEGSNZKEZNQTG-VCYUSANISA-N
HMDB0054658,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:4(7Z,10Z,13Z,16Z))",C63H106O6,958.7989411,[H]C(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC,BVJYLMXQFAHMGO-FJMOMHBISA-N
HMDB0054659,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCC,AVHSMRVNDALZFQ-FRCVANJRSA-N
HMDB0054664,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC,BXTYKLWEJMYKID-OEHYGIDGSA-N
HMDB0054665,"TG(22:4(7Z,10Z,13Z,16Z)/16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCC,CZCKEHKZTUAGLH-KRHHVRJRSA-N
HMDB0054715,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C59H96O6,900.7206908,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,XIIXNUYLGYUCGJ-CZVXUBMSSA-N
HMDB0054712,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C63H104O6,956.783291,[H]C(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC,QSAZQWUZAGCDBS-FFGARABISA-N
HMDB0054713,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCC,ZVWNKBXKHWXDGQ-IOWXWIDWSA-N
HMDB0054718,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,CPNXDPAVMXQTCA-KFKHDMLQSA-N
HMDB0054719,"TG(22:4(7Z,10Z,13Z,16Z)/16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H100O6,952.7519909,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCC\C=C/CCCCCC,QXKHDQVSKQMTPY-UNLSHJIFSA-N
HMDB0054671,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/20:4(8Z,11Z,14Z,17Z))",C63H106O6,958.7989411,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,JYHMTHDHJBNVQX-YKRKGPPRSA-N
HMDB0054672,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCCCCCCCC,RVQQPBSTHIVINE-VYGGCHMVSA-N
HMDB0054675,"TG(22:4(7Z,10Z,13Z,16Z)/18:0/O-18:0)",C61H112O5,924.8509767,[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCCCCCCCC,DUQASBXYPRNVES-BSBVFOQZSA-N
HMDB0054725,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,LNYTYUIVGJVPBU-OPYKOOJHSA-N
HMDB0054726,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H102O6,954.767641,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC,CDFXVMNUBYTXIY-URVMIOKMSA-N
HMDB0054728,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C65H104O6,980.783291,[H][C@](COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCC\C=C/CCCCCC,PICREIZFJYZKAV-ULGWIJQYSA-N
HMDB0054734,"TG(22:4(7Z,10Z,13Z,16Z)/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C63H104O6,956.783291,[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,LVEHFFLNEWVVQL-OBYXEVQWSA-N
