HMDB_ID,compound_name,Molecular_Formula,MonoisotopicMass,smiles,inchikey
HMDB0000718,Isovaleric_acid,C5H10O2,102.0680796,CC(C)CC(O)=O,GWYFCOCPABKNJV-UHFFFAOYSA-N
HMDB0000678,Isovalerylglycine,C7H13NO3,159.0895433,CC(C)CC(=O)NCC(O)=O,ZRQXMKMBBMNNQC-UHFFFAOYSA-N
HMDB0000715,Kynurenic_acid,C10H7NO3,189.0425931,OC(=O)C1=CC(=O)C2=CC=CC=C2N1,HCZHHEIFKROPDY-UHFFFAOYSA-N
HMDB0000694,L-2-Hydroxyglutaric_acid,C5H8O5,148.0371734,O[C@@H](CCC(O)=O)C(O)=O,HWXBTNAVRSUOJR-VKHMYHEASA-N
HMDB0006280,L-2-Keto-3-deoxyfuconate,C6H8O6,176.032088,0,UYUMFALQWKLMJU-UHFFFAOYSA-N
HMDB0000748,L-3-Phenyllactic_acid,C9H10O3,166.0629942,O[C@H](CC1=CC=CC=C1)C(O)=O,VOXXWSYKYCBWHO-MRVPVSSYSA-N
HMDB0000190,Lactic_Acid,C3H6O3,90.031694,C[C@H](O)C(=O)O,JVTAAEKCZFNVCJ-REOHCLBHSA-N
HMDB0006580,Lacto-N-difucohexaose,C38H65NO29,999.3642251,C[C@@H]1O[C@@H](O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)C=O)[C@@H](O)[C@H](O)[C@@H]1O,PSJVAGXZRSPYJB-UUXGNFCPSA-N
HMDB0006643,Lacto-N-fucoheptaose,C46H78N2O35,1218.438512,CC1OC(OC2(CC(NC(C)=O)C(OC3C(O)C(COC4OC(CO)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4NC(C)=O)OC(OC(C(O)CO)C(O)C(O)C=O)C3O)OC2CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,DUUXDOCGEHMZIH-UHFFFAOYSA-N
HMDB0006602,Lacto-N-hexaose,C40H68N2O31,1072.380603,CC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](CO)O[C@H]1OC[C@H]1O[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2NC(C)=O)C1O,ZDZMLVPSYYRJNI-VHFVHBOSSA-N
HMDB0000161,L-Alanine,C3H7NO2,89.04767846,C[C@H](N)C(O)=O,QNAYBMKLOCPYGJ-REOHCLBHSA-N
HMDB0000557,L-Alloisoleucine,C6H13NO2,131.0946287,CC[C@@H](C)[C@H](N)C(O)=O,AGPKZVBTJJNPAG-UHNVWZDZSA-N
HMDB0004041,L-Allothreonine,C4H9NO3,119.0582431,C[C@H](O)[C@H](N)C(O)=O,AYFVYJQAPQTCCC-HRFVKAFMSA-N
HMDB0000452,L-alpha-Aminobutyric_acid,C4H9NO2,103.0633285,CC[C@H](N)C(O)=O,QWCKQJZIFLGMSD-VKHMYHEASA-N
HMDB0000646,L-Arabinose,C5H10O5,150.0528234,O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,SRBFZHDQGSBBOR-KLVWXMOXSA-N
HMDB0001851,L-Arabitol,C5H12O5,152.0684735,OC[C@H](O)C(O)[C@@H](O)CO,HEBKCHPVOIAQTA-IMJSIDKUSA-N
HMDB0000517,L-Arginine,C6H14N4O2,174.1116757,N[C@@H](CCCNC(N)=N)C(O)=O,ODKSFYDXXFIFQN-BYPYZUCNSA-N
HMDB0000168,L-Asparagine,C4H8N2O3,132.0534921,N[C@@H](CC(N)=O)C(O)=O,DCXYFEDJOCDNAF-REOHCLBHSA-N
HMDB0000191,L-Aspartic_acid,C4H7NO4,133.0375077,N[C@@H](CC(O)=O)C(O)=O,CKLJMWTZIZZHCS-REOHCLBHSA-N
HMDB0033933,Lauric_aldehyde,C12H24O,184.1827154,CCCCCCCCCCCC=O,HFJRKMMYBMWEAD-UHFFFAOYSA-N
HMDB0000099,L-Cystathionine,C7H14N2O4S,222.0674279,N[C@@H](CCSC[C@H](N)C(O)=O)C(O)=O,ILRYLPWNYFXEMH-WHFBIAKZSA-N
HMDB0000574,L-Cysteine,C3H7NO2S,121.0197495,N[C@@H](CS)C(O)=O,XUJNEKJLAYXESH-REOHCLBHSA-N
HMDB0000192,L-Cystine,C6H12N2O4S2,240.0238489,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,LEVWYRKDKASIDU-IMJSIDKUSA-N
HMDB0003349,L-Dihydroorotic_acid,C5H6N2O4,158.0327567,OC(=O)[C@@H]1CC(=O)NC(=O)N1,UFIVEPVSAGBUSI-REOHCLBHSA-N
HMDB0000181,L-Dopa,C9H11NO4,197.0688078,N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O,WTDRDQBEARUVNC-LURJTMIESA-N
HMDB0061115,Lenticin,C14H18N2O2,246.1368278,C[N+](C)(C)[C@@H](CC1=CNC2=CC=CC=C12)C([O-])=O,AOHCBEAZXHZMOR-ZDUSSCGKSA-N
HMDB0000665,Leucinic_acid,C6H12O3,132.0786442,CC(C)CC(O)C(O)=O,LVRFTAZAXQPQHI-UHFFFAOYSA-N
HMDB0004067,Leucodopachrome,C9H9NO4,195.0531578,OC(=O)[C@@H]1CC2=CC(O)=C(O)C=C2N1,JDWYRSDDJVCWPB-LURJTMIESA-N
HMDB0028922,Leucylalanine,C9H18N2O3,202.1317424,CC(C)C[C@H](N)C(=O)N[C@@H](C)C(O)=O,HSQGMTRYSIHDAC-BQBZGAKWSA-N
HMDB0028923,Leucyl-Arginine,C12H25N5O3,287.1957397,CC(C)CC(N)C(=O)NC(CCCNC(N)=N)C(O)=O,SENJXOPIZNYLHU-UHFFFAOYSA-N
HMDB0028924,Leucyl-Asparagine,C10H19N3O4,245.1375561,CC(C)CC(N)C(=O)NC(CC(N)=O)C(O)=O,MLTRLIITQPXHBJ-UHFFFAOYSA-N
HMDB0028928,Leucyl-Glutamate,C11H20N2O5,260.1372217,CC(C)CC(N)C(=O)NC(CCC(O)=O)C(O)=O,NFNVDJGXRFEYTK-UHFFFAOYSA-N
HMDB0028927,Leucyl-Glutamine,C11H21N3O4,259.1532062,CC(C)CC(N)C(=O)NC(CCC(N)=O)C(O)=O,JYOAXOMPIXKMKK-UHFFFAOYSA-N
HMDB0028929,Leucyl-Glycine,C8H16N2O3,188.1160924,CC(C)CC(N)C(=O)NCC(O)=O,LESXFEZIFXFIQR-UHFFFAOYSA-N
HMDB0028932,Leucyl-Isoleucine,C12H24N2O3,244.1786926,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,AZLASBBHHSLQDB-UHFFFAOYSA-N
HMDB0028933,Leucylleucine,C12H24N2O3,244.1786926,CC(C)C[C@H](N)C(=O)N[C@@H](CC(C)C)C(O)=O,LCPYQJIKPJDLLB-UWVGGRQHSA-N
HMDB0028935,Leucyl-Methionine,C11H22N2O3S,262.1351136,CSCCC(NC(=O)C(N)CC(C)C)C(O)=O,NTISAKGPIGTIJJ-UHFFFAOYSA-N
HMDB0013243,Leucylphenylalanine,C15H22N2O3,278.1630426,CC(C)C[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,KFKWRHQBZQICHA-STQMWFEESA-N
HMDB0011175,Leucylproline,C11H20N2O3,228.1473925,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(O)=O,VTJUNIYRYIAIHF-IUCAKERBSA-N
HMDB0028938,Leucyl-Serine,C9H18N2O4,218.1266571,CC(C)CC(N)C(O)=NC(CO)C(O)=O,XGDCYUQSFDQISZ-UHFFFAOYSA-N
HMDB0028939,Leucyl-Threonine,C10H20N2O4,232.1423071,CC(C)CC(N)C(=O)NC(C(C)O)C(O)=O,LRKCBIUDWAXNEG-UHFFFAOYSA-N
HMDB0028940,Leucyl-Tryptophan,C17H23N3O3,317.1739416,CC(C)CC(N)C(O)=NC(CC1=CNC2=CC=CC=C12)C(O)=O,BQVUABVGYYSDCJ-UHFFFAOYSA-N
HMDB0028941,Leucyl-Tyrosine,C15H22N2O4,294.1579572,CC(C)CC(N)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,LHSGPCFBGJHPCY-UHFFFAOYSA-N
HMDB0028942,Leucyl-Valine,C11H22N2O3,230.1630426,CC(C)CC(N)C(=O)NC(C(C)C)C(O)=O,MDSUKZSLOATHMH-UHFFFAOYSA-N
HMDB0094648,Leu-Leu-Leu,C18H35N3O4,357.2627566,CC(C)CC(N)C(O)=NC(CC(C)C)C(O)=NC(CC(C)C)C(O)=O,DNDWZFHLZVYOGF-UHFFFAOYSA-N
HMDB0000640,Levoglucosan,C6H10O5,162.0528234,[H][C@@]12OC[C@@H](O1)[C@@H](O)[C@H](O)[C@H]2O,TWNIBLMWSKIRAT-VFUOTHLCSA-N
HMDB0034220,Levoinositol,C6H12O6,180.0633881,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,CDAISMWEOUEBRE-SHFUYGGZSA-N
HMDB0000720,Levulinic_acid,C5H8O3,116.0473441,CC(=O)CCC(O)=O,JOOXCMJARBKPKM-UHFFFAOYSA-N
HMDB0000174,L-Fucose,C6H12O5,164.0684735,C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,SHZGCJCMOBCMKK-SXUWKVJYSA-N
HMDB0006278,L-galactonic_acid,C6H12O7,196.0583027,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,RGHNJXZEOKUKBD-RSJOWCBRSA-N
HMDB0304401,"L-Galactono-1,4-lactone",C6H10O6,178.0477381,O=C1O[C@H]([C@@H](O)CO)[C@@H](O)[C@@H]1O,SXZYCXMUPBBULW-NEEWWZBLSA-N
HMDB0033704,L-Galactose,C6H12O6,180.0633881,OC[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,WQZGKKKJIJFFOK-SXUWKVJYSA-N
HMDB0000148,L-Glutamic_acid,C5H9NO4,147.0531578,N[C@@H](CCC(O)=O)C(O)=O,WHUUTDBJXJRKMK-VKHMYHEASA-N
HMDB0000641,L-Glutamine,C5H10N2O3,146.0691422,N[C@@H](CCC(N)=O)C(O)=O,ZDXPYRJPNDTMRX-VKHMYHEASA-N
HMDB0003466,L-Gulonolactone,C6H10O6,178.047738,[H][C@@]1(OC(=O)[C@@H](O)[C@H]1O)[C@@H](O)CO,SXZYCXMUPBBULW-SKNVOMKLSA-N
HMDB0000177,L-Histidine,C6H9N3O2,155.0694765,N[C@@H](CC1=CN=CN1)C(O)=O,HNDVDQJCIGZPNO-YFKPBYRVSA-N
HMDB0000719,L-Homoserine,C4H9NO3,119.0582431,N[C@@H](CCO)C(O)=O,UKAUYVFTDYCKQA-VKHMYHEASA-N
HMDB0011632,L-Iditol,C6H14O6,182.0790382,OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,FBPFZTCFMRRESA-UNTFVMJOSA-N
HMDB0000172,L-Isoleucine,C6H13NO2,131.0946287,CC[C@H](C)[C@H](N)C(O)=O,AGPKZVBTJJNPAG-WHFBIAKZSA-N
HMDB0000761,lithocholic_acid,C24H40O3,376.2977451,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,SMEROWZSTRWXGI-HVATVPOCSA-N
HMDB0000698,Lithocholic_acid_glycine_conjugate,C26H43NO4,433.3192089,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCC(O)=O,XBSQTYHEGZTYJE-OETIFKLTSA-N
HMDB0000722,Lithocholyltaurine,C26H45NO5S,483.3018445,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(=O)NCCS(O)(=O)=O,QBYUNVOYXHFVKC-GBURMNQMSA-N
HMDB0000684,L-Kynurenine,C10H12N2O3,208.0847922,N[C@@H](CC(=O)C1=CC=CC=C1N)C(O)=O,YGPSJZOEDVAXAB-QMMMGPOBSA-N
HMDB0000687,L-Leucine,C6H13NO2,131.0946287,CC(C)C[C@H](N)C(O)=O,ROHFNLRQFUQHCH-YFKPBYRVSA-N
HMDB0000182,L-Lysine,C6H14N2O2,146.1055277,NCCCC[C@H](N)C(O)=O,KDXKERNSBIXSRK-YFKPBYRVSA-N
HMDB0000696,L-Methionine,C5H11NO2S,149.0510496,CSCC[C@H](N)C(O)=O,FFEARJCKVFRZRR-BYPYZUCNSA-N
HMDB0038666,L-N-(1H-Indol-3-ylacetyl)aspartic_acid,C14H14N2O5,290.0902715,OC(=O)CC(NC(=O)CC1=CNC2=C1C=CC=C2)C(O)=O,VAFNMNRKDDAKRM-UHFFFAOYSA-N
HMDB0001645,L-Norleucine,C6H13NO2,131.0946287,CCCC[C@H](N)C(O)=O,LRQKBLKVPFOOQJ-YFKPBYRVSA-N
HMDB0000159,L-Phenylalanine,C9H11NO2,165.0789786,N[C@@H](CC1=CC=CC=C1)C(O)=O,COLNVLDHVKWLRT-QMMMGPOBSA-N
HMDB0000716,L-Pipecolic_acid,C6H11NO2,129.0789786,OC(=O)[C@@H]1CCCCN1,HXEACLLIILLPRG-YFKPBYRVSA-N
HMDB0000162,L-Proline,C5H9NO2,115.0633285,OC(=O)[C@@H]1CCCN1,ONIBWKKTOPOVIA-BYPYZUCNSA-N
HMDB0003371,L-Ribulose,C5H10O5,150.0528234,OC[C@]1(O)OC[C@H](O)[C@@H]1O,LQXVFWRQNMEDEE-YUPRTTJUSA-N
HMDB0000187,L-Serine,C3H7NO3,105.0425931,N[C@@H](CO)C(O)=O,MTCFGRXMJLQNBG-REOHCLBHSA-N
HMDB0001266,L-Sorbose,C6H12O6,180.0633881,OC[C@@]1(O)OC[C@H](O)[C@@H](O)[C@@H]1O,LKDRXBCSQODPBY-BGPJRJDNSA-N
HMDB0029416,L-Targinine,C7H16N4O2,188.1273258,CNC(=N)NCCC[C@H](N)C(O)=O,NTNWOCRCBQPEKQ-YFKPBYRVSA-N
HMDB0034365,L-Theanine,C7H14N2O3,174.1004423,CCNC(=O)CC[C@H](N)C(O)=O,DATAGRPVKZEWHA-YFKPBYRVSA-N
HMDB0000167,L-Threonine,C4H9NO3,119.0582431,C[C@@H](O)[C@H](N)C(O)=O,AYFVYJQAPQTCCC-GBXIJSLDSA-N
HMDB0000929,L-Tryptophan,C11H12N2O2,204.0898776,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,QIVBCDIJIAJPQS-VIFPVBQESA-N
HMDB0000158,L-Tyrosine,C9H11NO3,181.0738932,N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,OUYCCCASQSFEME-QMMMGPOBSA-N
HMDB0005800,Luteolin,C15H10O6,286.047738,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1,IQPNAANSBPBGFQ-UHFFFAOYSA-N
HMDB0029249,Luteolinidin,C15H11O5,271.0600999,OC1=CC2=[O+]C(=CC=C2C(O)=C1)C1=CC=C(O)C(O)=C1,GDNIGMNXEKGFIP-UHFFFAOYSA-O
HMDB0000883,L-Valine,C5H11NO2,117.0789786,CC(C)[C@H](N)C(O)=O,KZSNJWFQEVHDMF-BYPYZUCNSA-N
HMDB0060256,L-Xylonic_acid,C5H10O6,166.047738,OC[C@H](O)[C@@H](O)[C@H](O)C(O)=O,QXKAIJAYHKCRRA-NUNKFHFFSA-N
HMDB0000751,L-Xylulose,C5H10O5,150.0528234,OC[C@]1(O)OC[C@H](O)[C@H]1O,LQXVFWRQNMEDEE-LMVFSUKVSA-N
HMDB0028954,Lysylisoleucine,C12H25N3O3,259.1895917,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,FMIIKPHLJKUXGE-GUBZILKMSA-N
HMDB0028955,Lysylleucine,C12H25N3O3,259.1895917,CC(C)C[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,ATIPDCIQTUXABX-UWVGGRQHSA-N
HMDB0028958,Lysylphenylalanine,C15H23N3O3,293.1739416,NCCCC[C@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,QCZYYEFXOBKCNQ-STQMWFEESA-N
HMDB0028959,Lysylproline,C11H21N3O3,243.1582915,NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(O)=O,AIXUQKMMBQJZCU-IUCAKERBSA-N
HMDB0028963,Lysyltyrosine,C15H23N3O4,309.1688562,NCCCC[C@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,MYTOTTSMVMWVJN-STQMWFEESA-N
HMDB0028964,Lysylvaline,C11H23N3O3,245.1739416,CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(O)=O,YQAIUOWPSUOINN-IUCAKERBSA-N
HMDB0000176,Maleic_acid,C4H4O4,116.0109586,OC(=O)\C=C/C(O)=O,VZCYOOQTPOCHFL-UPHRSURJSA-N
HMDB0000156,Malic_acid,C4H6O5,134.0215233,O[C@@H](CC(O)=O)C(O)=O,BJEPYKJPYRNKOW-REOHCLBHSA-N
HMDB0000691,Malonic_acid,C3H4O4,104.0109586,OC(=O)CC(O)=O,OFOBLEOULBTSOW-UHFFFAOYSA-N
HMDB0001175,Malonyl-CoA,C24H38N7O19P3S,853.1156023,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(O)=NCCC(O)=NCCSC(=O)CC(=O)O,LTYOQGRJFJAKNA-DVVLENMVSA-N
HMDB0001262,Maltotriose,C18H32O16,504.1690349,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,FYGDTMLNYKFZSV-DZOUCCHMSA-N
HMDB0000703,Mandelic_acid,C8H8O3,152.0473441,O[C@H](C(O)=O)C1=CC=CC=C1,IWYDHOAUDWTVEP-ZETCQYMHSA-N
HMDB0000765,Mannitol,C6H14O6,182.0790382,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,FBPFZTCFMRRESA-KVTDHHQDSA-N
HMDB0001078,Mannose_6-phosphate,C6H13O9P,260.0297186,O[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O,NBSCHQHZLSJFNQ-RWOPYEJCSA-N
HMDB0001713,m-Coumaric_acid,C9H8O3,164.0473441,OC(=O)\C=C\C1=CC(O)=CC=C1,KKSDGJDHHZEWEP-SNAWJCMRSA-N
HMDB0000749_,Mesaconic_acid,C5H6O4,130.0266,C/C(=C\C(=O)O)/C(=O)O,HNEGQIOMVPPMNR-NSCUHMNNSA-N
HMDB0001898,Mesobilirubinogen,C33H44N4O6,592.3260851,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(CC)=C3C)N2)N1,OBHRVMZSZIDDEK-UHFFFAOYSA-N
HMDB0062174,Methionine_sulfone,C5H11NO4S,181.0408788,CS(=O)(=O)CC[C@H](N)C(O)=O,UCUNFLYVYCGDHP-BYPYZUCNSA-N
HMDB0002005,Methionine_sulfoxide,C5H11NO3S,165.0459642,CS(=O)CC[C@H](N)C(O)=O,QEFRNWWLZKMPFJ-YGVKFDHGSA-N
HMDB0028966,Methionyl-Alanine,C8H16N2O3S,220.0881634,CSCCC(N)C(O)=NC(C)C(O)=O,JHKXZYLNVJRAAJ-UHFFFAOYSA-N
HMDB0028980,Methionyl-Phenylalanine,C14H20N2O3S,296.1194635,CSCCC(N)C(=O)NC(CC1=CC=CC=C1)C(O)=O,HGCNKOLVKRAVHD-UHFFFAOYSA-N
HMDB0028983,Methionyl-Threonine,C9H18N2O4S,250.0987281,CSCCC(N)C(=O)NC(C(C)O)C(O)=O,KAKJTZWHIUWTTD-UHFFFAOYSA-N
HMDB0028986,Methionyl-Valine,C10H20N2O3S,248.1194635,CSCCC(N)C(=O)NC(C(C)C)C(O)=O,BJFJQOMZCSHBMY-UHFFFAOYSA-N
HMDB0002108,Methylcysteine,C4H9NO2S,135.0353995,CSC[C@@H](N)C(O)=O,IDIDJDIHTAOVLG-GSVOUGTGSA-N
HMDB0041932,Methylephedrine,C11H17NO,179.1310142,CC(C(O)C1=CC=CC=C1)N(C)C,FMCGSUUBYTWNDP-UHFFFAOYSA-N
HMDB0000752,Methylglutaric_acid,C6H10O4,146.0579088,CC(CC(O)=O)CC(O)=O,XJMMNTGIMDZPMU-UHFFFAOYSA-N
HMDB0001522,Methylguanidine,C2H7N3,73.06399722,CNC(N)=N,CHJJGSNFBQVOTG-UHFFFAOYSA-N
HMDB0002820,Methylimidazoleacetic_acid,C6H8N2O2,140.0585775,CN1C=NC(CC(O)=O)=C1,ZHCKPJGJQOPTLB-UHFFFAOYSA-N
HMDB0000202,Methylmalonic_acid,C4H6O4,118.0266087,CC(C(O)=O)C(O)=O,ZIYVHBGGAOATLY-UHFFFAOYSA-N
HMDB0001269,Methylmalonyl-CoA,C25H40N7O19P3S,867.1312524,C[C@@H](C(=O)O)C(=O)SCCN=C(O)CCN=C(O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,MZFOKIKEPGUZEN-PNEPRAIJSA-N
HMDB0061711,Methylphosphate,CH5O4P,111.9925453,COP(O)(O)=O,CAAULPUQFIIOTL-UHFFFAOYSA-N
HMDB0033112,Methylpyrazine,C5H6N2,94.05309819,CC1=CN=CC=N1,CAWHJQAVHZEVTJ-UHFFFAOYSA-N
HMDB0001844,Methylsuccinic_acid,C5H8O4,132.0422587,C[C@@H](CC(O)=O)C(O)=O,WXUAQHNMJWJLTG-VKHMYHEASA-N
HMDB0000227,Mevalonic_acid,C6H12O4,148.0735589,C[C@@](O)(CCO)CC(O)=O,KJTLQQUUPVSXIM-ZCFIWIBFSA-N
HMDB0006024,Mevalonolactone,C6H10O3,130.0629942,C[C@]1(O)CCOC(=O)C1,JYVXNLLUYHCIIH-LURJTMIESA-N
HMDB0246492,Monomethyl_succinate,C5H8O4,132.0422587,COC(=O)CCC(=O)O,JDRMYOQETPMYQX-UHFFFAOYSA-N
HMDB0000211,myo-Inositol,C6H12O6,180.0633881,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O,CDAISMWEOUEBRE-GPIVLXJGSA-N
HMDB0000213,myo-Inositol_1-phosphate,C6H13O9P,260.0297186,O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,INAPMGSXUVUWAF-UOTPTPDRSA-N
HMDB0002985,myo-Inositol_6-phosphate,C6H13O9P,260.0297186,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](OP(O)(O)=O)[C@H](O)[C@@H]1O,INAPMGSXUVUWAF-XCMZKKERSA-N
HMDB0061384,N-(3-acetamidopropyl)pyrrolidin-2-one,C9H16N2O2,184.1211778,CC(=O)NCCCN1CCCC1=O,OAUYENAPBFTAQT-UHFFFAOYSA-N
HMDB0002409,"N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",C26H43NO8S,529.2709383,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)OS(O)(=O)=O)[C@H](C)CCC(=O)NCC(O)=O,DKXXSIJHWWVNMO-XROMFQGDSA-N
HMDB0002172,"N1,N12-Diacetylspermine",C14H30N4O2,286.2368762,CC(=O)NCCCNCCCCNCCCNC(C)=O,NPDTUDWGJMBVEP-UHFFFAOYSA-N
HMDB0004193,N1-Methyl-2-pyridone-5-carboxamide,C7H8N2O2,152.0585775,CN1C=C(C=CC1=O)C(N)=O,JLQSXXWTCJPCBC-UHFFFAOYSA-N
HMDB0240345,"N2,N5-Diacetylornithine",C9H16N2O4,216.111007,CC(=O)NCCC[C@H](NC(C)=O)C(O)=O,XUYANFPPYJSBPU-QMMMGPOBSA-N
HMDB0003357,N2-Acetylornithine,C7H14N2O3,174.1004423,CC(=O)N[C@@H](CCCN)C(O)=O,JRLGPAXAGHMNOL-LURJTMIESA-N
HMDB0011738,N2-gamma-Glutamylglutamine,C10H17N3O6,275.1117353,N[C@@H](CCC(=O)N[C@@H](CCC(N)=O)C(O)=O)C(O)=O,JBFYFLXEJFQWMU-WDSKDSINSA-N
HMDB0001325,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,188.1524779,C[N+](C)(C)CCCC[C@H](N)C([O-])=O,MXNRLFUSFKVQSK-QMMMGPOBSA-N
HMDB0000206,N6-Acetyl-L-lysine,C8H16N2O3,188.1160924,CC(=O)NCCCC[C@H](N)C(O)=O,DTERQYGMUDWYAZ-ZETCQYMHSA-N
HMDB0041623,N6-Carbamoyl-L-threonyladenosine,C15H21N7O7,411.150246,C[C@@H](O)[C@H](NC(N)=O)C(=O)NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1,GYCVHQYQICRFAX-CKTDUXNWSA-N
HMDB0240347,N6-Carboxymethyllysine,C8H16N2O4,204.111007,N[C@@H](CCCCNCC(O)=O)C(O)=O,NUXSIDPKKIEIMI-LURJTMIESA-N
HMDB0004044,N6-Methyladenosine,C11H15N5O4,281.112404,CNC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,VQAYFKKCNSOZKM-IOSLPCCCSA-N
HMDB0004620,N-a-Acetyl-L-arginine,C8H16N4O3,216.1222404,CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O,SNEIUMQYRCDYCH-LURJTMIESA-N
HMDB0240340,N-Acetyl-1-methylhistidine,C9H13N3O3,211.0956913,CN1C=NC(C[C@H](NC(C)=O)C(O)=O)=C1,GVRCKHXHWSYDEF-QMMMGPOBSA-N
HMDB0240341,N-Acetyl-3-methylhistidine,C9H13N3O3,211.0956913,CN1C=NC=C1C[C@H](NC(C)=O)C(O)=O,FKTXRTPBUWLETL-QMMMGPOBSA-N
HMDB0060602,N-acetyl-5-aminosalicylic_acid,C9H9NO4,195.0531578,CC(=O)NC1=CC=C(O)C(=C1)C(O)=O,GEFDRROBUCULOD-UHFFFAOYSA-N
HMDB0006028,N-Acetylasparagine,C6H10N2O4,174.0640568,CC(=O)N[C@@H](CC(N)=O)C(O)=O,HXFOXFJUNFFYMO-BYPYZUCNSA-N
HMDB0001067,N-Acetylaspartylglutamic_acid,C11H16N2O8,304.0906655,CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(O)=O,OPVPGKGADVGKTG-BQBZGAKWSA-N
HMDB0000853,N-Acetyl-b-D-galactosamine,C8H15NO6,221.0899372,CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@@H]1O,OVRNDRQMDRJTHS-JAJWTYFOSA-N
